datetime,wspd,wdir
2014-01-01T01:00:00.000000000,9.003403559275739,200.64922664693236
2014-01-01T02:00:00.000000000,8.50024461108733,216.4487651480221
2014-01-01T03:00:00.000000000,7.720137476695404,221.71844844141842
2014-01-01T04:00:00.000000000,6.791563435280281,245.6522638109813
2014-01-01T05:00:00.000000000,10.166958479016222,268.30912487513825
2014-01-01T06:00:00.000000000,19.98566526551044,299.32267782593703
2014-01-01T07:00:00.000000000,20.657563052147495,323.24108129992794
2014-01-01T08:00:00.000000000,14.915364408229706,340.82098724158664
2014-01-01T09:00:00.000000000,18.794870390585153,346.6569446840302
2014-01-01T10:00:00.000000000,19.34329762545366,353.02196680538
2014-01-01T11:00:00.000000000,18.199546693946985,9.00947526800752
2014-01-01T12:00:00.000000000,18.602433306117156,18.775854827616172
2014-01-01T13:00:00.000000000,17.91100284928747,13.027587525855324
2014-01-01T14:00:00.000000000,17.73296309508729,13.575850907594656
2014-01-01T15:00:00.000000000,18.67907890547799,12.483062434111673
2014-01-01T16:00:00.000000000,19.804873118944563,12.132644259805545
2014-01-01T17:00:00.000000000,19.375345985750656,12.027635266980667
2014-01-01T18:00:00.000000000,19.467353453160964,10.956399075799766
2014-01-01T19:00:00.000000000,19.8396630886348,12.591461599872105
2014-01-01T20:00:00.000000000,20.260793082841875,13.050261997882387
2014-01-01T21:00:00.000000000,20.22471887029973,12.60178750370369
2014-01-01T22:00:00.000000000,20.70335820749629,12.660135989089326
2014-01-01T23:00:00.000000000,20.70335820749629,12.660135989089326
2014-01-02T00:00:00.000000000,20.312376717310414,14.104662451615923
2014-01-02T01:00:00.000000000,20.17570497452637,15.413911417736301
2014-01-02T02:00:00.000000000,19.357484272089003,18.797659293843083
2014-01-02T03:00:00.000000000,18.566617247995982,19.630479273774654
2014-01-02T04:00:00.000000000,17.92178336463863,23.382256421092507
2014-01-02T05:00:00.000000000,16.848781284035805,26.527045121627964
2014-01-02T06:00:00.000000000,15.003009842809975,32.16731518024693
2014-01-02T07:00:00.000000000,13.809828616050025,38.384429803846615
2014-01-02T08:00:00.000000000,12.565440157142643,39.46987887385393
2014-01-02T09:00:00.000000000,11.195550901000967,43.190309184172065
2014-01-02T10:00:00.000000000,9.678981118292967,41.49221176914148
2014-01-02T11:00:00.000000000,8.551315688243536,37.874983651098205
2014-01-02T12:00:00.000000000,8.811391774288554,31.660751096636602
2014-01-02T13:00:00.000000000,8.455193912600024,31.45768740650442
2014-01-02T14:00:00.000000000,8.51194014311661,29.95360816780152
2014-01-02T15:00:00.000000000,8.110564098754168,28.539985187959985
2014-01-02T16:00:00.000000000,9.145524861920173,21.65598903842249
2014-01-02T17:00:00.000000000,10.199571069412674,19.323184318161793
2014-01-02T18:00:00.000000000,10.452406043547509,17.611551534443606
2014-01-02T19:00:00.000000000,9.145524861920173,21.65598903842249
2014-01-02T20:00:00.000000000,7.831227553838542,24.519642688190743
2014-01-02T21:00:00.000000000,6.6145889119402925,23.027976362360562
2014-01-02T22:00:00.000000000,7.126096406869612,1.0050860052541566
2014-01-02T23:00:00.000000000,9.118395088304284,355.2820167293191
2014-01-03T00:00:00.000000000,10.162738312088923,355.0607844578738
2014-01-03T01:00:00.000000000,11.190879215341248,353.7799622839557
2014-01-03T02:00:00.000000000,12.130599423109594,352.8969537667412
2014-01-03T03:00:00.000000000,13.56293202076896,350.45086607126404
2014-01-03T04:00:00.000000000,15.698156541964215,352.81840204622296
2014-01-03T05:00:00.000000000,15.838173638113355,352.42628085212675
2014-01-03T06:00:00.000000000,15.300411471710724,353.4323644780438
2014-01-03T07:00:00.000000000,18.11267696998296,350.466174222006
2014-01-03T08:00:00.000000000,18.166269245735855,348.0869802381293
2014-01-03T09:00:00.000000000,18.357031147798953,344.4779791758734
2014-01-03T10:00:00.000000000,20.115429909080998,2.2436530645161383
2014-01-03T11:00:00.000000000,18.836313437068075,9.781120103062165
2014-01-03T12:00:00.000000000,18.30173336788188,8.246318793788816
2014-01-03T13:00:00.000000000,19.09567535330956,356.6225285965017
2014-01-03T14:00:00.000000000,19.77658621475224,359.27569266783075
2014-01-03T15:00:00.000000000,20.159696595179906,1.7765942539000434
2014-01-03T16:00:00.000000000,21.03837867588965,2.0429778537748007
2014-01-03T17:00:00.000000000,21.25074345511625,2.022553262360475
2014-01-03T18:00:00.000000000,21.469004112046303,3.103964235624119
2014-01-03T19:00:00.000000000,21.100634742888552,0.4412541266542007
2014-01-03T20:00:00.000000000,21.614359750597064,2.0879869372148505
2014-01-03T21:00:00.000000000,20.44322327851483,5.4735529358349595
2014-01-03T22:00:00.000000000,19.870210202969304,8.537900597031353
2014-01-03T23:00:00.000000000,19.19025460383252,9.97771833804353
2014-01-04T00:00:00.000000000,19.762856518161357,9.57552162192627
2014-01-04T01:00:00.000000000,19.709207098969205,5.678058431756654
2014-01-04T02:00:00.000000000,19.731140297057976,5.197717917890714
2014-01-04T03:00:00.000000000,19.561514303472343,4.985607003740029
2014-01-04T04:00:00.000000000,19.639927243556883,3.028124231643801
2014-01-04T05:00:00.000000000,19.52214745826334,3.4138588746911296
2014-01-04T06:00:00.000000000,19.130302094311215,2.471673157465773
2014-01-04T07:00:00.000000000,17.704809055502658,1.3350459600629847
2014-01-04T08:00:00.000000000,17.534836005976015,4.2107521138868265
2014-01-04T09:00:00.000000000,17.42441585296259,9.205546981967416
2014-01-04T10:00:00.000000000,16.60885349570641,12.739283819669083
2014-01-04T11:00:00.000000000,15.841483286097837,12.764185485076098
2014-01-04T12:00:00.000000000,14.643501163188873,11.97178626488369
2014-01-04T13:00:00.000000000,13.113188149841637,4.373570954634317
2014-01-04T14:00:00.000000000,12.71537263327572,2.817400522175717
2014-01-04T15:00:00.000000000,11.720296539616374,354.3076415464386
2014-01-04T16:00:00.000000000,12.60343619719097,354.13673301806455
2014-01-04T17:00:00.000000000,12.320392338068899,347.69818148173505
2014-01-04T18:00:00.000000000,11.944201092531966,339.15621760400404
2014-01-04T19:00:00.000000000,10.630213373385637,340.7767272988544
2014-01-04T20:00:00.000000000,9.600042004518095,331.1990158946065
2014-01-04T21:00:00.000000000,10.048080873401736,319.6924931768349
2014-01-04T22:00:00.000000000,11.295313645575256,311.8599626531385
